variant,gpus,N,samples,failed,min_sec,median_sec,max_sec,rel_spread_pct,steps,machine,approach,t_per_step,t_1gpu,speedup,efficiency,t_ref,gain,baseline_eff,baseline_ok
1-omp,1,768,5,0,29.5008,29.9087,30.8082,4.4,501,MI250X,02,0.05969800399201597,0.05969800399201597,1.0,1.0,0.06032293730934491,1.0104682447576057,1.0,True
1-omp,1,896,5,0,48.1848,48.4932,49.1834,2.1,501,MI250X,02,0.09679281437125749,0.09679281437125749,1.0,1.0,0.09677127836597432,0.9997775040903288,1.0,True
1-omp,1,1024,5,0,72.6571,73.0161,73.7136,1.4,501,MI250X,02,0.14574071856287424,0.14574071856287424,1.0,1.0,0.14551862166582216,0.9984760820500809,1.0,True
1-omp,1,1152,5,0,101.8129,104.2726,105.7278,3.8,500,MI250X,02,0.2085452,0.2085452,1.0,1.0,0.20769812748427785,0.995938182630326,1.0,True
1-omp,1,1280,5,0,141.2936,142.4599,145.1173,2.7,500,MI250X,02,0.2849198,0.2849198,1.0,1.0,0.2855826365185121,1.0023263968264478,1.0,True
2-omp,2,512,5,0,4.2776,4.3763,4.4583,4.1,501,MI250X,02,0.008735129740518962,0.01718502994011976,1.9673468455087633,0.9836734227543816,0.010947412331515322,1.253262705502177,0.5241922849808992,False
2-omp,2,640,5,0,8.6168,8.7778,8.7949,2.0,500,MI250X,02,0.017555599999999998,0.034196199999999996,1.947879878785117,0.9739399393925585,0.021864908463900188,1.2454663163833872,0.50406118456157,False
2-omp,2,768,5,0,15.4008,15.4484,15.5619,1.0,501,MI250X,02,0.03083512974051896,0.05969800399201597,1.936038683617721,0.9680193418088605,0.038231716297965145,1.2398753181740851,0.5115736655823292,False
2-omp,2,896,5,0,24.1333,24.3203,24.7219,2.4,501,MI250X,02,0.0485435129740519,0.09679281437125749,1.9939392194997594,0.9969696097498797,0.061058132544186974,1.2578020996713721,0.5039836711416573,False
2-omp,2,1024,5,0,36.5692,36.9633,37.7218,3.1,501,MI250X,02,0.07377904191616766,0.14574071856287424,1.975367459074271,0.9876837295371355,0.0930547231033215,1.2612622865048324,0.49945019607629404,False
2-omp,2,1152,5,0,52.289,52.6563,53.388,2.1,500,MI250X,02,0.1053126,0.2085452,1.980249276914633,0.9901246384573165,0.13240007281638128,1.2572101801340132,0.5022654767271116,False
2-omp,2,1280,5,0,72.8917,73.5028,74.5875,2.3,500,MI250X,02,0.1470056,0.2849198,1.9381560974547911,0.9690780487273956,0.18374416473640642,1.2499126886078247,0.49551538144579943,False
2-omp-stream,2,512,5,0,4.1912,4.2601,4.3466,3.6,501,MI250X,02,0.008503193612774452,0.01718502994011976,2.0210088965047768,1.0105044482523884,0.010731907285566862,1.2621031313980886,0.5117471970258474,False
2-omp-stream,2,640,5,0,8.1916,8.4961,8.5715,4.5,500,MI250X,02,0.0169922,0.034196199999999996,2.0124645425548193,1.0062322712774097,0.021328634166302537,1.2552014551560444,0.5073882218137549,False
2-omp-stream,2,768,5,0,14.7953,15.0071,15.2562,3.1,501,MI250X,02,0.029954291417165668,0.05969800399201597,1.9929699942027441,0.9964849971013721,0.03753052447894804,1.2529264657364159,0.5170795486287563,False
2-omp-stream,2,896,5,0,23.4123,24.0572,24.1858,3.2,501,MI250X,02,0.048018363273453095,0.09679281437125749,2.01574580582944,1.00787290291472,0.060195507416718794,1.2535934861819378,0.5083439778706413,False
2-omp-stream,2,1024,5,0,35.9496,36.356,37.0679,3.1,501,MI250X,02,0.07256686626746507,0.14574071856287424,2.0083645065463744,1.0041822532731872,0.09194762191003193,1.2670744464992298,0.5002251757394295,False
2-omp-stream,2,1152,5,0,51.2114,51.6742,52.3725,2.2,500,MI250X,02,0.10334839999999999,0.2085452,2.017885134167534,1.008942567083767,0.13106048436934983,1.268142364752138,0.4983419984509323,False
2-omp-stream,2,1280,5,0,71.4982,72.2651,73.4868,2.8,500,MI250X,02,0.1445302,0.2849198,1.971351316195508,0.985675658097754,0.18157703239013354,1.2563258916830775,0.4961950754361053,False
2-omp-stream-omp,2,512,5,0,4.1175,4.2434,4.3059,4.4,501,MI250X,02,0.008469860279441119,0.01718502994011976,2.028962624310694,1.014481312155347,0.008491091521768667,1.0025066815304007,0.985207855138995,True
2-omp-stream-omp,2,640,5,0,8.3469,8.3836,8.5766,2.7,500,MI250X,02,0.0167672,0.034196199999999996,2.0394699174578936,1.0197349587289468,0.01693157040128443,1.0098030918271643,1.003470009206147,True
2-omp-stream-omp,2,768,5,0,14.7489,14.8514,15.2322,3.3,501,MI250X,02,0.029643512974051895,0.05969800399201597,2.01386401282034,1.00693200641017,0.02987567852670943,1.0078319176563437,1.0061034436553664,True
2-omp-stream-omp,2,896,5,0,23.6504,24.1198,24.2532,2.5,501,MI250X,02,0.0481433133732535,0.09679281437125749,2.0105141833680213,1.0052570916840107,0.0479587632494859,0.9961666509669413,1.0016063303165157,True
2-omp-stream-omp,2,1024,5,0,35.9349,36.2903,37.0493,3.1,501,MI250X,02,0.07243572854291418,0.14574071856287424,2.012000451911392,1.006000225955696,0.07302816459408708,1.0081787822541457,0.9891144844170574,True
2-omp-stream-omp,2,1152,5,0,51.5134,51.8155,52.6763,2.2,500,MI250X,02,0.103631,0.2085452,2.012382395229227,1.0061911976146134,0.10458405327275143,1.0091966040350033,0.9852906714221209,True
2-omp-stream-omp,2,1280,5,0,71.7795,72.4083,73.3506,2.2,500,MI250X,02,0.1448166,0.2849198,1.967452626287318,0.983726313143659,0.14462668714715302,0.9986885974891899,0.983726313143659,True
2-omp-stream-omp-p2p,2,512,5,0,4.0921,4.2769,4.3354,5.7,501,MI250X,02,0.008536726546906188,0.01718502994011976,2.0130702144076316,1.0065351072038158,0.008537281229246825,1.000064975999593,1.0013196031764735,True
2-omp-stream-omp-p2p,2,640,5,0,8.4077,8.5119,8.56,1.8,500,MI250X,02,0.017023800000000002,0.034196199999999996,2.0087289559322827,1.0043644779661414,0.01706362764375607,1.0023395272357563,0.9969979830198415,True
2-omp-stream-omp-p2p,2,768,5,0,14.9167,15.025,15.1723,1.7,501,MI250X,02,0.02999001996007984,0.05969800399201597,1.9905956738768718,0.9952978369384359,0.030026958492524722,1.001231694160059,0.9952978369384359,True
2-omp-stream-omp-p2p,2,896,5,0,23.6527,24.1022,24.3427,2.9,501,MI250X,02,0.04810818363273453,0.09679281437125749,2.011982308668918,1.005991154334459,0.047641179665841346,0.9902926294108635,1.005991154334459,True
2-omp-stream-omp-p2p,2,1024,5,0,35.9636,36.312,37.0863,3.1,501,MI250X,02,0.07247904191616766,0.14574071856287424,2.010798083278255,1.0053990416391274,0.07319992450325927,1.009946083281915,0.9839225717361286,True
2-omp-stream-omp-p2p,2,1152,5,0,51.6167,52.4683,52.7666,2.2,500,MI250X,02,0.1049366,0.2085452,1.9873447395856163,0.9936723697928082,0.10484218281580476,0.9991002454415786,0.9888759924125377,True
2-omp-stream-omp-p2p,2,1280,5,0,71.7672,72.4516,73.4118,2.3,500,MI250X,02,0.1449032,0.2849198,1.9662767971997857,0.9831383985998928,0.14496775431149003,1.000445499557567,0.9831146017033725,True
4-omp,4,512,5,0,2.5716,2.5771,2.5939,0.9,501,MI250X,02,0.005143912175648703,0.01718502994011976,3.340848240270071,0.8352120600675178,0.0076458375887204595,1.4863857172593031,0.26349010200867434,False
4-omp,4,640,5,0,4.8813,4.9533,4.9897,2.2,500,MI250X,02,0.0099066,0.034196199999999996,3.4518603759110085,0.8629650939777521,0.014965211648170449,1.5106304532504036,0.25280548072291303,False
4-omp,4,768,5,0,8.4534,8.4974,8.5426,1.0,501,MI250X,02,0.016960878243512976,0.05969800399201597,3.5197472167957256,0.8799368041989314,0.025773568381182114,1.5195892577696988,0.2582972449549119,False
4-omp,4,896,5,0,13.2886,13.361,13.5294,1.8,501,MI250X,02,0.0266686626746507,0.09679281437125749,3.6294588728388595,0.9073647182097149,0.04076938956590813,1.5287376822483327,0.2535216392550451,False
4-omp,4,1024,5,0,19.7966,20.1727,20.2424,2.2,501,MI250X,02,0.040264870259481035,0.14574071856287424,3.61955018415978,0.904887546039945,0.06178500718709451,1.5344643305424832,0.251674992996545,False
4-omp,4,1152,5,0,28.2466,28.558,28.685,1.5,500,MI250X,02,0.057116,0.2085452,3.651257090832691,0.9128142727081727,0.08819057525329999,1.5440607754972335,0.2480615377559415,False
4-omp,4,1280,5,0,38.8182,39.4209,39.7175,2.3,500,MI250X,02,0.0788418,0.2849198,3.6138165287956387,0.9034541321989097,0.12179841814152749,1.5448457308372905,0.2472612239789631,False
4-omp-stream,4,512,5,0,1.9835,2.0075,2.0229,2.0,501,MI250X,02,0.004006986027944111,0.01718502994011976,4.288767123287672,1.072191780821918,0.00646027961787959,1.6122540914359527,0.26387052157771496,False
4-omp-stream,4,640,5,0,4.0571,4.1007,4.1634,2.6,500,MI250X,02,0.0082014,0.034196199999999996,4.169556417197064,1.042389104299266,0.013209191676482936,1.610602052879135,0.2507195432669624,False
4-omp-stream,4,768,5,0,7.1764,7.2881,7.3864,2.9,501,MI250X,02,0.014547105788423154,0.05969800399201597,4.1037719021418475,1.0259429755354619,0.023229374964057678,1.5968382509835068,0.25889264459077826,False
4-omp-stream,4,896,5,0,11.6033,11.7568,11.9457,2.9,501,MI250X,02,0.023466666666666667,0.09679281437125749,4.124693794229723,1.0311734485574306,0.037450647380041925,1.5959082690358775,0.25347779504841284,False
4-omp-stream,4,1024,5,0,18.071,18.1245,18.1782,0.6,501,MI250X,02,0.03617664670658683,0.14574071856287424,4.028585616154928,1.007146404038732,0.05752765786397265,1.5901876791001295,0.25197256624027986,False
4-omp-stream,4,1152,5,0,25.6803,25.9594,26.1239,1.7,500,MI250X,02,0.051918799999999994,0.2085452,4.016756935830567,1.0041892339576417,0.08285557597843642,1.5958684711209894,0.246997626262386,False
4-omp-stream,4,1280,5,0,35.8059,36.2854,36.464,1.8,500,MI250X,02,0.0725708,0.2849198,3.926094241761149,0.9815235604402872,0.11531119171074082,1.5889475065830998,0.24741383640528422,False
4-omp-stream-omp,4,512,5,0,2.0757,2.1087,2.143,3.2,501,MI250X,02,0.004208982035928143,0.01718502994011976,4.082942097026605,1.0207355242566511,0.004198023627685877,0.9973964231377742,1.015928624813154,True
4-omp-stream-omp,4,640,5,0,4.2232,4.3061,4.403,4.2,500,MI250X,02,0.0086122,0.034196199999999996,3.970669515338705,0.9926673788346763,0.008479023798812097,0.9845363320419981,0.9888116117326883,True
4-omp-stream-omp,4,768,5,0,7.4492,7.5863,7.7415,3.9,501,MI250X,02,0.015142315369261476,0.05969800399201597,3.9424620697836894,0.9856155174459224,0.014950318104349507,0.9873204816945156,0.9856155174459224,True
4-omp-stream-omp,4,896,5,0,12.2358,12.3994,12.5152,2.3,501,MI250X,02,0.02474930139720559,0.09679281437125749,3.910931174089069,0.9777327935222673,0.02414194414273293,0.9754596202646256,0.9777327935222673,True
4-omp-stream-omp,4,1024,5,0,19.0073,19.0256,19.117,0.6,501,MI250X,02,0.037975249500998,0.14574071856287424,3.83778172567488,0.95944543141872,0.036983569622896624,0.973886152398411,0.95944543141872,True
4-omp-stream-omp,4,1152,5,0,26.9657,27.1078,27.1959,0.8,500,MI250X,02,0.0542156,0.2085452,3.84659028028833,0.9616475700720825,0.05310214292158287,0.9794624226529425,0.9616475700720825,True
4-omp-stream-omp,4,1280,5,0,37.6242,37.7112,38.0928,1.2,500,MI250X,02,0.0754224,0.2849198,3.7776549141899487,0.9444137285474872,0.07359264346419347,0.9757398791896502,0.9444137285474872,True
4-omp-stream-omp-p2p,4,512,5,0,2.0757,2.1087,2.143,3.2,501,MI250X,02,0.004208982035928143,0.01718502994011976,4.082942097026605,1.0207355242566511,0.004198023627685877,0.9973964231377742,1.015928624813154,True
4-omp-stream-omp-p2p,4,640,5,0,4.278,4.3131,4.4235,3.4,500,MI250X,02,0.0086262,0.034196199999999996,3.964225267209199,0.9910563168022998,0.008455642679475768,0.9802279890885637,0.9910563168022998,True
4-omp-stream-omp-p2p,4,768,5,0,7.5524,7.605,7.8062,3.3,501,MI250X,02,0.015179640718562875,0.05969800399201597,3.9327679158448388,0.9831919789612097,0.014914940408435919,0.9825621491947922,0.9831919789612097,True
4-omp-stream-omp-p2p,4,896,5,0,12.2051,12.4501,12.6053,3.2,501,MI250X,02,0.02485049900199601,0.09679281437125749,3.8950048593987194,0.9737512148496799,0.02401324582769997,0.9663083958906101,0.9737512148496799,True
4-omp-stream-omp-p2p,4,1024,5,0,19.0073,19.0256,19.117,0.6,501,MI250X,02,0.037975249500998,0.14574071856287424,3.83778172567488,0.95944543141872,0.036983569622896624,0.973886152398411,0.95944543141872,True
4-omp-stream-omp-p2p,4,1152,5,0,26.465,27.0651,27.2427,2.9,500,MI250X,02,0.0541302,0.2085452,3.8526589593239997,0.9631647398309999,0.05288328525187162,0.976964527230116,0.9631647398309999,True
4-omp-stream-omp-p2p,4,1280,5,0,37.5704,37.726,37.9263,0.9,500,MI250X,02,0.07545199999999999,0.2849198,3.7761729311350267,0.9440432327837567,0.07361181384121344,0.975611167910903,0.9440432327837567,True
1-omp,1,512,5,0,8.4789,8.4986,8.5745,1.1,501,MI250X,03,0.016963273453093813,0.016963273453093813,1.0,1.0,0.01717014008047783,1.0121949709739713,1.0,True
1-omp,1,640,5,0,16.5025,17.1534,17.6002,6.4,500,MI250X,03,0.034306800000000005,0.034306800000000005,1.0,1.0,0.03417011053683387,0.9960156743512618,1.0,True
1-omp,1,768,5,0,29.688,30.0342,30.7894,3.7,501,MI250X,03,0.05994850299401197,0.05994850299401197,1.0,1.0,0.06032293730934491,1.0062459327027788,1.0,True
1-omp,1,896,5,0,48.3044,48.8827,49.4557,2.4,501,MI250X,03,0.09757025948103792,0.09757025948103792,1.0,1.0,0.09677127836597432,0.9918112228120202,1.0,True
1-omp,1,1024,5,0,71.9786,72.3923,73.261,1.8,501,MI250X,03,0.14449560878243514,0.14449560878243514,1.0,1.0,0.14551862166582216,1.0070798890845698,1.0,True
1-omp,1,1152,5,0,103.1018,103.4301,104.7486,1.6,500,MI250X,03,0.2068602,0.2068602,1.0,1.0,0.20769812748427785,1.0040506945477083,1.0,True
1-omp,1,1280,5,0,140.6228,142.0922,143.291,1.9,500,MI250X,03,0.2841844,0.2841844,1.0,1.0,0.2855826365185121,1.004920173375147,1.0,True
2-omp,2,512,5,0,4.5113,4.5432,4.7796,5.9,501,MI250X,03,0.009068263473053891,0.016963273453093813,1.8706198274344077,0.9353099137172038,0.010947412331515322,1.2072225695741277,0.5241922849808992,False
2-omp,2,640,5,0,8.6397,8.8253,9.0075,4.2,500,MI250X,03,0.017650600000000002,0.034306800000000005,1.943661971830986,0.971830985915493,0.021864908463900188,1.2387629011988366,0.50406118456157,False
2-omp,2,768,5,0,15.0853,15.1458,15.559,3.1,501,MI250X,03,0.030231137724550897,0.05994850299401197,1.983005189557501,0.9915025947787505,0.038231716297965145,1.2646469559402962,0.5115736655823292,False
2-omp,2,896,5,0,23.9309,24.6777,24.8479,3.7,501,MI250X,03,0.04925688622754491,0.09757025948103792,1.9808450544418643,0.9904225272209322,0.061058132544186974,1.239585715226203,0.5039836711416573,False
2-omp,2,1024,5,0,36.855,37.3527,37.6837,2.2,501,MI250X,03,0.07455628742514969,0.14449560878243514,1.938074088352382,0.969037044176191,0.0930547231033215,1.2481136912395643,0.49945019607629404,False
2-omp,2,1152,5,0,51.9523,53.2963,54.0594,4.0,500,MI250X,03,0.10659260000000001,0.2068602,1.9406619221221733,0.9703309610610866,0.13240007281638128,1.2421131749894576,0.5022654767271116,False
2-omp,2,1280,5,0,71.8626,72.6928,74.2747,3.3,500,MI250X,03,0.1453856,0.2841844,1.954694275086391,0.9773471375431955,0.18374416473640642,1.263840192814188,0.49551538144579943,False
2-omp-stream,2,512,5,0,4.1444,4.2925,4.3273,4.3,501,MI250X,03,0.008567864271457087,0.016963273453093813,1.979871869539895,0.9899359347699475,0.010731907285566862,1.2525767152170058,0.5117471970258474,False
2-omp-stream,2,640,5,0,8.2585,8.5192,8.7283,5.5,500,MI250X,03,0.0170384,0.034306800000000005,2.0134989200863935,1.0067494600431968,0.021328634166302537,1.251797948534049,0.5073882218137549,False
2-omp-stream,2,768,5,0,14.8878,14.9077,15.0507,1.1,501,MI250X,03,0.029755888223552896,0.05994850299401197,2.0146769790108463,1.0073384895054232,0.03753052447894804,1.2612805975403962,0.5170795486287563,False
2-omp-stream,2,896,5,0,23.4874,24.1119,24.312,3.4,501,MI250X,03,0.04812754491017964,0.09757025948103792,2.027326755668363,1.0136633778341815,0.060195507416718794,1.2507495973264702,0.5083439778706413,False
2-omp-stream,2,1024,5,0,36.1656,36.6941,36.9922,2.3,501,MI250X,03,0.07324171656686626,0.14449560878243514,1.9728593970147792,0.9864296985073896,0.09194762191003193,1.2553996031221915,0.5002251757394295,False
2-omp-stream,2,1152,5,0,51.0424,52.2659,53.2063,4.1,500,MI250X,03,0.10453180000000001,0.2068602,1.9789212469315556,0.9894606234657778,0.13106048436934983,1.253785779727794,0.4983419984509323,False
2-omp-stream,2,1280,5,0,70.6917,71.4503,73.2162,3.5,500,MI250X,03,0.1429006,0.2841844,1.9886858417669346,0.9943429208834673,0.18157703239013354,1.270652694181365,0.4961950754361053,False
2-omp-stream-omp,2,512,5,0,4.1703,4.3131,4.3368,3.9,501,MI250X,03,0.008608982035928145,0.016963273453093813,1.97041571027799,0.985207855138995,0.008491091521768667,0.9863061028972436,0.985207855138995,True
2-omp-stream-omp,2,640,5,0,8.286,8.5419,8.6285,4.0,500,MI250X,03,0.0170838,0.034306800000000005,2.0081480701015,1.00407403505075,0.01693157040128443,0.9910892425153905,1.003470009206147,True
2-omp-stream-omp,2,768,5,0,14.6855,14.926,15.1205,2.9,501,MI250X,03,0.02979241516966068,0.05994850299401197,2.012206887310733,1.0061034436553664,0.02987567852670943,1.002794783725139,1.0061034436553664,True
2-omp-stream-omp,2,896,5,0,23.3239,23.9637,24.088,3.2,501,MI250X,03,0.047831736526946105,0.09757025948103792,2.039864461664935,1.0199322308324674,0.0479587632494859,1.0026556995786309,1.0016063303165157,True
2-omp-stream-omp,2,1024,5,0,36.146,36.5945,36.8649,2.0,501,MI250X,03,0.07304291417165668,0.14449560878243514,1.9782289688341148,0.9891144844170574,0.07302816459408708,0.9997980697000268,0.9891144844170574,True
2-omp-stream-omp,2,1152,5,0,51.1644,52.4871,53.1549,3.8,500,MI250X,03,0.10497419999999999,0.2068602,1.9705813428442418,0.9852906714221209,0.10458405327275143,0.9962834036625327,0.9852906714221209,True
2-omp-stream-omp,2,1280,5,0,70.982,71.465,73.3024,3.2,500,MI250X,03,0.14293,0.2841844,1.9882767788427902,0.9941383894213951,0.14462668714715302,1.0118707559445395,0.983726313143659,True
2-omp-stream-omp-p2p,2,512,5,0,4.215,4.2437,4.322,2.5,501,MI250X,03,0.008470459081836327,0.016963273453093813,2.002639206352947,1.0013196031764735,0.008537281229246825,1.007888846019431,1.0013196031764735,True
2-omp-stream-omp-p2p,2,640,5,0,8.3252,8.556,8.6608,3.9,500,MI250X,03,0.017112,0.034306800000000005,2.00483870967742,1.00241935483871,0.01706362764375607,0.9971731909628373,0.9969979830198415,True
2-omp-stream-omp-p2p,2,768,5,0,14.7784,14.9694,15.1009,2.2,501,MI250X,03,0.029879041916167665,0.05994850299401197,2.0063730009218803,1.0031865004609402,0.030026958492524722,1.004950512696226,0.9952978369384359,True
2-omp-stream-omp-p2p,2,896,5,0,23.5103,23.7478,24.0376,2.2,501,MI250X,03,0.04740079840319362,0.09757025948103792,2.058409621101744,1.029204810550872,0.047641179665841346,1.0050712492351508,1.005991154334459,True
2-omp-stream-omp-p2p,2,1024,5,0,36.2207,36.7876,36.8988,1.8,501,MI250X,03,0.07342834331337325,0.14449560878243514,1.9678451434722573,0.9839225717361286,0.07319992450325927,0.9968892283305487,0.9839225717361286,True
2-omp-stream-omp-p2p,2,1152,5,0,51.3528,52.2968,53.1524,3.4,500,MI250X,03,0.1045936,0.2068602,1.9777519848250753,0.9888759924125377,0.10484218281580476,1.0023766541720025,0.9888759924125377,True
2-omp-stream-omp-p2p,2,1280,5,0,70.7272,71.8568,73.336,3.6,500,MI250X,03,0.14371360000000002,0.2841844,1.9774356776254993,0.9887178388127497,0.14496775431149003,1.0087267614998858,0.9831146017033725,True
4-omp,4,512,5,0,2.5818,2.6423,2.7092,4.8,501,MI250X,03,0.005274051896207585,0.016963273453093813,3.2163645309011093,0.8040911327252773,0.0076458375887204595,1.4497084479237596,0.26349010200867434,False
4-omp,4,640,5,0,4.9772,5.0299,5.0973,2.4,500,MI250X,03,0.010059799999999999,0.034306800000000005,3.4102864868088836,0.8525716217022209,0.014965211648170449,1.487625166322437,0.25280548072291303,False
4-omp,4,768,5,0,8.446,8.5189,8.5697,1.5,501,MI250X,03,0.017003792415169663,0.05994850299401197,3.525596027656152,0.881399006914038,0.025773568381182114,1.5157541183688314,0.2582972449549119,False
4-omp,4,896,5,0,13.3554,13.4535,13.5272,1.3,501,MI250X,03,0.026853293413173652,0.09757025948103792,3.6334559779982905,0.9083639944995726,0.04076938956590813,1.5182267939584475,0.2535216392550451,False
4-omp,4,1024,5,0,20.129,20.1902,20.2816,0.8,501,MI250X,03,0.0402998003992016,0.14449560878243514,3.585516735842141,0.8963791839605353,0.06178500718709451,1.5331343226285201,0.251674992996545,False
4-omp,4,1152,5,0,28.42,28.6865,28.9866,2.0,500,MI250X,03,0.057373,0.2068602,3.6055322189880257,0.9013830547470064,0.08819057525329999,1.537144218592369,0.2480615377559415,False
4-omp,4,1280,5,0,38.6744,39.3987,39.7238,2.7,500,MI250X,03,0.07879739999999999,0.2841844,3.606520012081617,0.9016300030204043,0.12179841814152749,1.5457162056302303,0.2472612239789631,False
4-omp-stream,4,512,5,0,1.9987,2.0491,2.0631,3.1,501,MI250X,03,0.004090019960079841,0.016963273453093813,4.147479381191743,1.0368698452979357,0.00646027961787959,1.579522760508357,0.26387052157771496,False
4-omp-stream,4,640,5,0,4.0524,4.1436,4.2143,3.9,500,MI250X,03,0.0082872,0.034306800000000005,4.139733565015929,1.0349333912539822,0.013209191676482936,1.593926980944461,0.2507195432669624,False
4-omp-stream,4,768,5,0,7.2364,7.2886,7.3809,2.0,501,MI250X,03,0.01454810379241517,0.05994850299401197,4.120709052492934,1.0301772631232335,0.023229374964057678,1.5967287074325518,0.25889264459077826,False
4-omp-stream,4,896,5,0,11.6511,11.8491,11.8932,2.0,501,MI250X,03,0.023650898203592813,0.09757025948103792,4.125435687098599,1.0313589217746497,0.037450647380041925,1.5834767482256884,0.25347779504841284,False
4-omp-stream,4,1024,5,0,18.0663,18.1607,18.2158,0.8,501,MI250X,03,0.03624890219560878,0.14449560878243514,3.986206478825156,0.996551619706289,0.05752765786397265,1.5870179337718426,0.25197256624027986,False
4-omp-stream,4,1152,5,0,25.9094,26.0581,26.3834,1.8,500,MI250X,03,0.0521162,0.2068602,3.9692111090217628,0.9923027772554407,0.08285557597843642,1.5898238163649003,0.246997626262386,False
4-omp-stream,4,1280,5,0,35.3297,36.3441,36.49,3.2,500,MI250X,03,0.0726882,0.2841844,3.909635951915167,0.9774089879787917,0.11531119171074082,1.586381169305896,0.24741383640528422,False
4-omp-stream-omp,4,512,5,0,2.0038,2.0609,2.0897,4.2,501,MI250X,03,0.004113572854291417,0.016963273453093813,4.123732349944199,1.0309330874860498,0.004198023627685877,1.0205297867294019,1.015928624813154,True
4-omp-stream-omp,4,640,5,0,4.0691,4.1161,4.1898,2.9,500,MI250X,03,0.0082322,0.034306800000000005,4.16739146279245,1.0418478656981125,0.008479023798812097,1.0299827262228927,0.9888116117326883,True
4-omp-stream-omp,4,768,5,0,7.1667,7.2932,7.3633,2.7,501,MI250X,03,0.014557285429141717,0.05994850299401197,4.1181100202928755,1.0295275050732189,0.014950318104349507,1.02699903612668,0.9856155174459224,True
4-omp-stream-omp,4,896,5,0,11.7035,11.8406,11.913,1.8,501,MI250X,03,0.023633932135728543,0.09757025948103792,4.128397209600865,1.0320993024002163,0.02414194414273293,1.0214950268997516,0.9777327935222673,True
4-omp-stream-omp,4,1024,5,0,18.0571,18.1426,18.1645,0.6,501,MI250X,03,0.03621277445109781,0.14449560878243514,3.990183325432959,0.9975458313582397,0.036983569622896624,1.021285173077244,0.95944543141872,True
4-omp-stream-omp,4,1152,5,0,25.8569,26.0677,26.2843,1.6,500,MI250X,03,0.0521354,0.2068602,3.967749360319476,0.991937340079869,0.05310214292158287,1.018542927101027,0.9616475700720825,True
4-omp-stream-omp,4,1280,5,0,35.3861,35.9717,36.4203,2.9,500,MI250X,03,0.07194339999999999,0.2841844,3.9501107815310377,0.9875276953827594,0.07359264346419347,1.0229241801776603,0.9444137285474872,True
4-omp-stream-omp-p2p,4,512,5,0,2.0038,2.0609,2.0897,3.0,501,MI250X,03,0.004113572854291417,0.016963273453093813,4.123732349944199,1.0309330874860498,0.004198023627685877,1.0205297867294019,1.015928624813154,True
4-omp-stream-omp-p2p,4,640,5,0,4.0315,4.126,4.2004,4.1,500,MI250X,03,0.008252,0.034306800000000005,4.157392147358217,1.0393480368395542,0.008455642679475768,1.0246779786083091,0.9910563168022998,True
4-omp-stream-omp-p2p,4,768,5,0,7.0755,7.2642,7.3496,3.8,501,MI250X,03,0.01449940119760479,0.05994850299401197,4.1345502601800606,1.0336375650450151,0.014914940408435919,1.0286590601341365,0.9831919789612097,True
4-omp-stream-omp-p2p,4,896,5,0,11.7528,11.8658,11.8957,1.2,501,MI250X,03,0.02368423153692615,0.09757025948103792,4.119629523504526,1.0299073808761314,0.02401324582769997,1.0138917021758065,0.9737512148496799,True
4-omp-stream-omp-p2p,4,1024,5,0,18.0571,18.1426,18.1645,0.6,501,MI250X,03,0.03621277445109781,0.14449560878243514,3.990183325432959,0.9975458313582397,0.036983569622896624,1.021285173077244,0.95944543141872,True
4-omp-stream-omp-p2p,4,1152,5,0,25.7981,26.0709,26.2873,1.9,500,MI250X,03,0.0521418,0.2068602,3.9672623499764104,0.9918155874941026,0.05288328525187162,1.0142205534114974,0.9631647398309999,True
4-omp-stream-omp-p2p,4,1280,5,0,35.4725,36.108,36.4532,2.7,500,MI250X,03,0.07221599999999999,0.2841844,3.935199955688491,0.9837999889221227,0.07361181384121344,1.019328318395002,0.9440432327837567,True
